timestamp,pos,vel,start,setSpeed,waterValve,torque,waterFlow,waterTemp,P0,P1,P2,P3,T0,T1,waterPump,solenoidValve,mixer
1761228353923330800,"[505.3498754509264,325,203.05668122994678,0,0]","[10499.92673583934,0,39.22425290965475,0,0]",true,0,39,13625,78,18674,16094,10520,7304,32770,265,263,false,false,false
1761228354140485600,"[540.349631237056,325,203.18742873964638,0,0]","[10499.92673583934,0,39.22425291035324,0,0]",true,0,39,14221,56,18630,15549,9963,7044,32770,265,263,false,false,false
1761228354347375400,"[592.8493258606475,325,203.36569674361144,0,0]","[10499.949821288232,0,32.461522054625675,0,0]",true,0,39,12047,78,18674,15874,10297,7195,32770,265,263,false,false,false
1761228354551451000,"[627.8491585982774,325,203.47390181712723,0,0]","[10499.949821289629,0,32.461522054625675,0,0]",true,0,39,12766,56,18608,15585,10113,7179,32770,265,263,false,false,false
1761228354751908000,"[662.8490066698253,325,203.57693135987842,0,0]","[10499.957835896406,0,29.75641792989336,0,0]",true,0,39,15063,56,18630,15680,10066,7063,32770,265,263,false,false,false
1761228354961067000,"[697.8488661228116,325,203.6761194196447,0,0]","[10499.957835896406,0,29.75641792989336,0,0]",true,0,39,13713,78,18586,16020,10419,7225,32770,266,263,false,false,false
1761228355169028000,"[732.8487421231415,325,203.76888425530868,0,0]","[10499.971781658009,0,24.34305668086745,0,0]",true,0,39,13292,34,18586,15435,9847,6998,32770,266,263,false,false,false
1761228355369596000,"[767.8486480619979,325,203.85002777757805,0,0]","[10499.971781656612,0,24.343056680168957,0,0]",true,0,39,14239,34,18630,15914,10315,7168,32770,266,263,false,false,false
1761228355569192400,"[802.8485458019701,325,203.9342762531812,0,0]","[10499.95391570544,0,31.108970766188577,0,0]",true,0,39,13274,56,18565,16052,10520,7316,32770,266,263,false,false,false
1761228355766416600,"[837.8483921876549,325,204.03797282240322,0,0]","[10499.95391570544,0,31.108970766188577,0,0]",true,0,39,13204,56,18586,15559,9945,7024,32770,266,263,false,false,false
1761228355967484400,"[872.8482385733396,325,204.1416693916253,0,0]","[10499.953915704042,0,31.10897076688707,0,0]",true,0,39,12783,56,18608,15851,10284,7171,32770,266,263,false,false,false
1761228356171540200,"[907.8480849590244,325,204.24536596084732,0,0]","[10499.953915704042,0,31.10897076688707,0,0]",true,0,39,13116,78,18586,15611,10168,7207,32770,266,263,false,false,false
1761228356367887600,"[942.8479313447092,325,204.34906253006935,0,0]","[10499.953915704042,0,31.108970766188577,0,0]",true,0,39,15396,56,18586,15624,10004,7045,32770,266,263,false,false,false
1761228356568890600,"[977.847777730394,325,204.45275909929143,0,0]","[10499.953915704042,0,31.108970766188577,0,0]",true,0,39,13555,78,18565,16016,10400,7221,32770,266,263,false,false,false
1761228356771994400,"[1012.8476241160788,325,204.55645566851345,0,0]","[10499.953915706836,0,31.108970766188577,0,0]",true,0,39,12450,78,18608,15395,9873,7032,32770,266,263,false,false,false
1761228356970028800,"[1047.8474992925849,325,204.6492496441152,0,0]","[10499.971774388105,0,24.346192443743348,0,0]",true,0,39,15221,78,18586,15817,10175,7081,32770,266,263,false,false,false
1761228357180427800,"[1082.8474052072065,325,204.73040361892694,0,0]","[10499.97177438531,0,24.346192443743348,0,0]",true,0,39,13239,34,18586,16037,10478,7270,32770,266,263,false,false,false
1761228357381814800,"[1117.8473111218284,325,204.81155759373863,0,0]","[10499.97177438531,0,24.346192443044856,0,0]",true,0,39,12906,56,18586,15500,9860,6969,32770,266,263,false,false,false
1761228357583187500,"[1152.84721703645,325,204.8927115685503,0,0]","[10499.971774388105,0,24.346192443743348,0,0]",true,0,39,13958,56,18608,15881,10305,7172,32770,266,263,false,false,false
1761228357776672500,"[1187.8471243212152,325,204.9732208738818,0,0]","[10499.980403906666,0,20.285897225607187,0,0]",true,0,39,12678,99,18608,15740,10310,7228,32770,266,263,false,false,false
1761228357969690600,"[1222.8470590008963,325,205.0408405313,0,0]","[10499.980403903872,0,20.285897225607187,0,0]",true,0,39,12696,78,18565,15637,10022,7019,32770,266,263,false,false,false
1761228358168664600,"[1257.846993680577,325,205.10846018871828,0,0]","[10499.980403903872,0,20.285897225607187,0,0]",true,0,39,13257,78,18608,15906,10344,7202,32770,266,263,false,false,false
1761228358360653300,"[1292.8469283463003,325,205.17608707010103,0,0]","[10499.980398855172,0,20.288510367739946,0,0]",true,0,39,11942,56,18630,15567,10097,7146,32770,266,263,false,false,false
1761228358562806500,"[1327.8468630091518,325,205.24371543799268,0,0]","[10499.980398855172,0,20.288510367739946,0,0]",true,0,39,14923,78,18367,15677,10085,7047,32770,266,263,false,false,false
1761228358760049400,"[1362.8468076133747,325,205.305831315081,0,0]","[10499.985277351923,0,17.583383821416646,0,0]",true,0,39,13204,0,18805,15923,10354,7195,32770,266,263,false,false,false
1761228358951365000,"[1380.3467830756285,325,205.33513695478337,0,0]","[10499.985277351923,0,17.583383821416646,0,0]",true,0,39,10960,34,18674,15362,9852,7000,32770,266,263,false,false,false
1761228359150132200,"[1415.346734000136,325,205.39374823418805,0,0]","[10499.985277351923,0,17.583383821416646,0,0]",true,0,39,13818,78,18674,15808,10201,7094,32770,266,263,false,false,false
1761228359347152600,"[1450.3466849246431,325,205.45235951359274,0,0]","[10499.985277351923,0,17.583383821416646,0,0]",true,0,39,14098,56,18674,15940,10404,7228,32770,266,263,false,false,false
1761228359545700600,"[1485.3466358491507,325,205.51097079299745,0,0]","[10499.985277351923,0,17.583383821416646,0,0]",true,0,39,13116,78,18433,15395,9824,6956,32770,266,263,false,false,false
1761228359739341600,"[1520.3466003050926,325,205.56044776543231,0,0]","[10499.991288366728,0,13.525687605841085,0,0]",true,0,39,13607,34,18674,15764,10211,7104,32770,266,263,false,false,false
1761228359955227600,"[1555.3465712663146,325,205.60553339078493,0,0]","[10499.991288366728,0,13.525687606539577,0,0]",true,0,39,11801,34,18696,15713,10272,7194,32770,267,263,false,false,false
1761228360159374300,"[1607.8465454999464,325,205.65589711103954,0,0]","[10499.996863810346,0,8.11541687278077,0,0]",true,0,39,16431,78,18652,15530,9963,6992,32770,267,263,false,false,false
1761228360356777700,"[1642.846535045978,325,205.68294850061523,0,0]","[10499.996863807552,0,8.11541687278077,0,0]",true,0,39,13046,99,18696,15827,10251,7133,32770,267,263,false,false,false
1761228360558464800,"[1677.8465321062995,325,205.68666711332995,0,0]","[10499.999912903644,0,-1.3523956616409123,0,0]",true,0,39,10732,99,18696,15384,9927,7040,32770,267,263,false,false,false
1761228360755083800,"[1712.8465318159865,325,205.68215912779291,0,0]","[10499.999912906438,0,-1.3523956609424204,0,0]",true,0,39,15238,56,18718,15662,10066,7031,32770,267,263,false,false,false
1761228360948594700,"[1747.846502021245,325,205.64711180879848,0,0]","[10499.982925219461,0,-18.93594756606035,0,0]",true,0,39,13064,78,18740,15893,10334,7168,32770,267,263,false,false,false
1761228361140269000,"[1782.8464451053085,325,205.58399198357924,0,0]","[10499.982925219461,0,-18.93594756606035,0,0]",true,0,39,12433,34,18696,15348,9855,6995,32770,267,263,false,false,false
1761228361333080300,"[1817.8463459501816,325,205.5044770069941,0,0]","[10499.941109782085,0,-35.16661971621215,0,0]",true,0,39,14449,99,18718,15746,10144,7055,32770,267,263,false,false,false
1761228361530752500,"[1852.84614964945,325,205.38725494127456,0,0]","[10499.941109782085,0,-35.16661971551366,0,0]",true,0,39,13923,99,18718,15910,10372,7200,32770,266,263,false,false,false
1761228361731225600,"[1870.3460514990836,325,205.32864390841476,0,0]","[10499.941109776497,0,-35.16661971551366,0,0]",true,0,39,15045,78,18718,15500,9938,6992,32770,266,263,false,false,false
1761228361929322000,"[1905.3458638623526,325,205.2140594362284,0,0]","[10499.945552648976,0,-33.81407172745094,0,0]",true,0,39,12924,99,18718,15800,10268,7143,32770,266,263,false,false,false
1761228362123157200,"[1940.345682371176,325,205.10134586380534,0,0]","[10499.945552648976,0,-33.81407172605395,0,0]",true,0,39,13695,78,18718,15837,10383,7239,32770,266,263,false,false,false
1761228362314229500,"[1969.662339436323,325.6903423841121,205.04896321473169,348.98910112352127,0]","[10324.786822138354,1909.1391915490385,27.629202467389405,-16042.762723197011,0]",true,0,39,12608,56,18740,15555,9999,7026,32770,266,263,false,false,false
1761228362517507000,"[1996.3432207614226,346.34802153005296,205.14106055629082,295.51322537953126,0]","[4610.716115070507,9433.309720430989,27.629202468087897,-16042.762723197056,0]",true,0,39,13257,56,18718,15703,10202,7137,32770,266,263,false,false,false
1761228362720703700,"[1995.6220040598791,380.08359596491465,205.2331578978499,242.03734963554118,0]","[-4836.548186330125,9319.54060115805,27.629202468087897,-16042.76272319688,0]",true,0,39,12976,78,18718,15448,10043,7120,32770,266,263,false,false,false
1761228362919477200,"[1968.0826423453102,399.5821264822334,205.32525523940905,188.56147389155117,0]","[-10367.767722174525,1659.948142065201,27.629202468087897,-16042.76272319688,0]",true,0,39,14344,56,18740,15596,10030,7039,32770,266,263,false,false,false
1761228363121379600,"[1941.15021698923,400,205.43625691168066,180,0]","[-10499.893283983693,0,47.339464761083946,0,0]",true,0,39,14011,78,18762,15810,10264,7148,32770,265,263,false,false,false
1761228363314424600,"[1906.1505727092797,400,205.59405512755058,180,0]","[-10499.893283983693,0,47.339464760385454,0,0]",true,0,39,13835,78,18762,15444,9958,7040,32770,265,263,false,false,false
1761228363512956000,"[1871.150839191905,400,205.72711224745206,180,0]","[-10499.961581859738,0,28.403863612096757,0,0]",true,0,39,13800,99,18740,15687,10158,7093,32770,265,263,false,false,false
1761228363709813800,"[1836.1509672523723,400,205.82179179282497,180,0]","[-10499.961581859738,0,28.403863612096757,0,0]",true,0,39,14660,78,18740,15897,10395,7212,32770,265,263,false,false,false
1761228363906990800,"[1801.1510803089147,400,205.90941221644894,180,0]","[-10499.987455252558,0,16.230819201562554,0,0]",true,0,39,11871,99,18740,15463,9914,6995,32770,265,263,false,false,false
1761228364113213000,"[1766.151122124732,400,205.9635149471214,180,0]","[-10499.987455252558,0,16.230819202261046,0,0]",true,0,39,13099,56,18762,15767,10253,7140,32770,265,263,false,false,false
1761228364310152400,"[1731.1511639405494,400,206.01761767779385,180,0]","[-10499.987455252558,0,16.230819201562554,0,0]",true,0,39,12643,56,18805,15720,10315,7220,32770,265,263,false,false,false
1761228364512270000,"[1696.1511668919575,400,206.02861896782798,180,0]","[-10499.999651625752,0,2.7047912555281073,0,0]",true,0,39,13204,78,18784,15470,9956,6990,32770,265,263,false,false,false
1761228364709972000,"[1661.151168053211,400,206.03763493867768,180,0]","[-10499.999651622958,0,2.7047912548296154,0,0]",true,0,39,13853,56,18762,15744,10191,7096,32770,265,263,true,true,false
1761228364913574400,"[1626.151178854299,400,206.0167188267397,180,0]","[-10499.99573129788,0,-9.467985330149531,0,0]",true,0,39,12082,56,18784,15443,10015,7055,32770,265,263,true,true,false
1761228365111140000,"[1591.1511930833092,400,205.98515887563872,180,0]","[-10499.99573129788,0,-9.467985330149531,0,0]",true,0,39,13169,34,18740,15610,10009,6985,32770,265,263,true,true,false
1761228365309849600,"[1556.1512150086596,400,205.94656990211087,180,0]","[-10499.991288366728,0,-13.525687605841085,0,0]",true,0,39,14134,56,18805,15810,10331,7161,32770,265,263,true,true,true
1761228365510726400,"[1521.1512440474376,400,205.90148427675823,180,0]","[-10499.991288366728,0,-13.525687606539577,0,0]",true,0,39,14186,5225,18762,15369,9855,6952,32770,265,263,true,true,true
1761228365711475500,"[1486.1512730862155,400,205.85639865140567,180,0]","[-10499.991288366728,0,-13.525687605841085,0,0]",true,0,39,14116,10416,18784,15639,10132,7058,32770,265,263,true,true,true
1761228365908621800,"[1451.1513021249934,400,205.81131302605306,180,0]","[-10499.991288366728,0,-13.525687605841085,0,0]",true,0,39,13520,14118,18740,15764,10279,7153,32770,265,263,true,true,true
1761228366118343700,"[1416.1513334964295,400,205.7647183651874,180,0]","[-10499.982925219461,0,-18.93594756606035,0,0]",true,0,39,13274,16768,18805,15456,9956,6978,32770,265,263,true,true,true
1761228366316426000,"[1381.1513904123663,400,205.70159853996822,180,0]","[-10499.982925216667,0,-18.935947565361857,0,0]",true,0,39,13274,18608,18849,15662,10198,7099,32770,265,263,false,false,false
1761228366520143600,"[1346.151447328303,400,205.63847871474894,180,0]","[-10499.982925216667,0,-18.93594756606035,0,0]",true,0,39,13537,19944,18827,15422,10005,7052,32770,265,263,false,false,false
1761228366729966000,"[1311.1514974569811,400,205.5792618146259,180,0]","[-10499.985277351923,0,-17.583383821416646,0,0]",true,0,39,14852,20974,18784,15529,9973,6962,32770,265,263,false,false,false
1761228366933835300,"[1276.1515465324737,400,205.52065053522122,180,0]","[-10499.985277351923,0,-17.583383821416646,0,0]",true,0,39,13344,21609,18784,15765,10294,7133,32770,265,263,false,false,false
1761228367139478000,"[1241.1516006764887,400,205.45912447314151,180,0]","[-10499.982929617167,0,-18.933508632006124,0,0]",true,0,39,12976,19747,18784,15344,9888,6970,32770,265,263,false,false,false
1761228367346767000,"[1206.1516575777648,400,205.39601277770336,180,0]","[-10499.982929617167,0,-18.93350863130763,0,0]",true,0,39,11503,13987,18740,15614,10136,7050,32770,265,263,false,false,false
1761228367551687400,"[1153.6517680420873,400,205.28876723646988,180,0]","[-10499.9748234367,0,-22.993632873985916,0,0]",true,0,39,12450,9956,18740,15577,10222,7115,32770,265,263,false,false,false
1761228367788001300,"[1118.651851963958,400,205.21212179355757,180,0]","[-10499.974823439494,0,-22.993632873287424,0,0]",true,0,39,12257,6780,18674,15393,9885,6920,32770,265,263,false,false,false
1761228367988537600,"[1083.6519431158936,400,205.13226909391807,180,0]","[-10499.971774388105,0,-24.346192443743348,0,0]",true,0,39,14309,4831,18696,15683,10219,7076,32770,264,263,false,false,false
1761228368188667100,"[1048.652037201272,400,205.0511151191064,180,0]","[-10499.97177438531,0,-24.346192443044856,0,0]",true,0,39,12362,3516,18718,15371,9906,6954,32770,264,263,false,false,false
1761228368388801300,"[1013.6521421749587,400,204.96551241060146,180,0]","[-10499.965153598227,0,-27.051307879853994,0,0]",true,0,39,14063,2509,18674,15491,10009,6952,32770,264,263,false,false,false
1761228368589952500,"[978.6522583296369,400,204.87534138433506,180,0]","[-10499.965153595433,0,-27.051307879853994,0,0]",true,0,39,13450,1852,18718,15682,10215,7066,32770,264,263,false,false,false
1761228368789030000,"[943.6523965534639,400,204.77772153940361,180,0]","[-10499.941109782085,0,-35.16661971621215,0,0]",true,0,39,13660,78,18674,15237,9775,6861,32770,264,263,false,false,false
1761228368988706800,"[908.6525928541959,400,204.660499473684,180,0]","[-10499.94110977929,0,-35.16661971621215,0,0]",true,0,39,12117,56,18674,15555,10079,6992,32770,264,263,false,false,false
1761228369191468800,"[873.6527874896007,400,204.54379452528022,180,0]","[-10499.949821289629,0,-32.46152205532417,0,0]",true,0,39,11223,78,18696,15450,10087,7039,32770,264,263,false,false,false
1761228369397387800,"[838.6529547519708,400,204.43558945176443,180,0]","[-10499.949821289629,0,-32.461522054625675,0,0]",true,0,39,12625,34,18652,15348,9841,6882,32770,264,263,false,false,false
1761228369603828200,"[803.653122014341,400,204.32738437824864,180,0]","[-10499.949821289629,0,-32.461522054625675,0,0]",true,0,39,13379,78,18674,15545,10043,6972,32770,264,263,false,false,false
1761228369802045200,"[768.6532463549399,400,204.23432572476798,180,0]","[-10499.965162572451,0,-27.04782370571047,0,0]",true,0,39,11065,56,18674,15194,9819,6912,32770,263,263,false,false,false
1761228370009287200,"[733.6533624796988,400,204.14416631241548,180,0]","[-10499.965162572451,0,-27.04782370571047,0,0]",true,0,39,12292,78,18630,15499,9968,6899,32770,263,263,false,false,false
1761228370207565300,"[698.6535191999791,400,204.03999973979128,180,0]","[-10499.945552646182,0,-33.81407172605395,0,0]",true,0,39,12240,78,18652,15581,10103,6993,32770,263,263,false,false,false
1761228370410270200,"[663.6537006911553,400,203.92728616736815,180,0]","[-10499.94555264758,0,-33.814071726752445,0,0]",true,0,39,13941,34,18652,15181,9683,6816,32770,263,263,false,false,false
1761228370609073000,"[628.6539007907775,400,203.8091213734564,180,0]","[-10499.93170137657,0,-37.87171037471853,0,0]",true,0,39,14607,34,18674,15494,10018,6939,32770,263,263,false,false,false
1761228370806201600,"[593.6541284528587,400,203.68288233887418,180,0]","[-10499.931701375172,0,-37.87171037471853,0,0]",true,0,39,13941,34,18674,15557,10123,7013,32770,263,263,false,false,false
1761228371008504800,"[558.6543690092492,400,203.5533066866284,180,0]","[-10499.910793899558,0,-43.28186853113584,0,0]",true,0,39,13029,56,18630,15185,9702,6794,32770,263,263,false,false,false
1761228371208147500,"[523.654666362916,400,203.40903379152562,180,0]","[-10499.910793899558,0,-43.28186853113584,0,0]",true,0,39,13765,99,18696,15426,9978,6926,32770,263,263,false,false,false
1761228371408574200,"[489.2666318458195,400,203.26728226446818,180,0]","[-7193.239090149757,0,-29.651378447189927,0,0]",true,0,39,12327,34,18630,15140,9762,6869,32770,263,263,false,false,false
1761228371611778800,"[461.87892587021844,410.11733102058474,203.32464468810616,223.0964587374053,0]","[-7733.636038491502,7101.9077210007235,24.06416419800371,16042.776131456021,0]",true,0,39,12257,78,18652,15267,9749,6793,32770,263,263,false,false,false
1761228371814548500,"[450.24644780924694,441.79218466178247,203.40485856876336,276.5723791755936,0]","[1104.3861452210695,10441.577988778241,24.064164196606725,16042.776131456718,0]",true,0,39,12064,78,18674,15465,10005,6925,32770,263,263,false,false,false
1761228372019296000,"[468.77738347413134,469.9917471125403,203.48507244942067,330.0482996137819,0]","[9048.210212180391,5326.9232779964805,24.064164197305217,16042.776131456718,0]",true,0,39,13239,78,18674,15059,9634,6781,32770,263,263,false,false,false
1761228372220123600,"[494.8499252987899,475,203.5631376253327,0,0]","[10499.893283985091,0,47.339464761083946,0,0]",true,0,39,14326,56,18652,15414,9904,6860,32770,263,263,false,false,false
1761228372415624700,"[529.8495695787403,475,203.72093584120265,0,0]","[10499.893283985091,0,47.339464761083946,0,0]",true,0,39,13678,99,18630,15533,10101,6977,32770,263,263,false,false,false
1761228372618414800,"[564.8492138586907,475,203.87873405707256,0,0]","[10499.893283985091,0,47.339464760385454,0,0]",true,0,39,14502,34,18630,15134,9655,6770,32770,263,263,false,false,false
1761228372818766600,"[599.8489517551745,475,204.01417088144473,0,0]","[10499.921596080065,0,40.576793493004516,0,0]",true,0,39,13274,56,18674,15403,9930,6879,32770,263,263,false,false,false
1761228373019585300,"[634.8486904087749,475,204.14942685975313,0,0]","[10499.921596080065,0,40.576793492306024,0,0]",true,0,39,13678,56,18652,15340,9960,6939,32770,263,263,true,true,false
1761228373223758300,"[669.848442322283,475,204.28119345966076,0,0]","[10499.92673583934,0,39.22425291035324,0,0]",true,0,39,14256,56,18674,15199,9722,6794,32770,263,263,true,true,false
1761228373417862700,"[704.8481981084126,475,204.4119409693603,0,0]","[10499.92673583934,0,39.22425290965475,0,0]",true,0,39,14239,99,18652,15387,9917,6889,32770,263,263,true,true,false
1761228373623229700,"[739.8480042849475,475,204.5276422074387,0,0]","[10499.953927577008,0,31.104963979683816,0,0]",true,0,39,13537,56,18674,15143,9736,6832,32770,263,263,true,true,true
1761228373826211000,"[774.8478507102004,475,204.63132542070252,0,0]","[10499.95392757561,0,31.104963978985325,0,0]",true,0,39,13888,6254,18630,15305,9790,6812,32770,263,263,true,true,true
1761228374028988000,"[809.8476877094718,475,204.73805773447594,0,0]","[10499.94555264758,0,33.814071726752445,0,0]",true,0,39,12783,11270,18674,15431,10015,6941,32770,263,263,true,true,true
1761228374229514000,"[844.8475062182952,475,204.8507713068991,0,0]","[10499.945552646182,0,33.81407172745094,0,0]",true,0,39,12433,14775,18652,15162,9691,6799,32770,263,263,true,true,true
1761228374436010000,"[879.8473192033025,475,204.96510304491727,0,0]","[10499.931701375172,0,37.87171037471853,0,0]",true,0,39,15273,17426,18630,15378,9956,6908,32770,263,263,true,true,true
1761228374638925800,"[932.3469777101808,475,205.15446159679058,0,0]","[10499.931701375172,0,37.87171037471853,0,0]",true,0,39,13081,19265,18652,15294,9966,6961,32770,262,263,true,true,true
1761228374839099000,"[967.3467948321535,475,205.26621485207306,0,0]","[10499.965153595433,0,27.051307879853994,0,0]",true,0,39,13870,20536,18674,15115,9666,6801,32770,262,263,true,true,true
1761228375043920000,"[1002.3466786774753,475,205.35638587833952,0,0]","[10499.965153595433,0,27.051307879853994,0,0]",true,0,39,11714,21346,18674,15290,9823,6863,32770,262,263,true,true,true
1761228375240663600,"[1037.34657020083,475,205.4432455395096,0,0]","[10499.97769826185,0,21.641072158701718,0,0]",true,0,39,12380,21960,18696,14916,9556,6786,32770,262,263,true,true,true
1761228375438882000,"[1072.3464958617026,475,205.51538244670715,0,0]","[10499.97769826185,0,21.6410721600987,0,0]",true,0,39,15186,22442,18652,15119,9588,6721,32770,262,263,true,true,true
1761228375638598700,"[1107.3464215225754,475,205.58751935390458,0,0]","[10499.97769826185,0,21.64107215940021,0,0]",true,0,39,12590,22770,18652,15375,9916,6884,32770,262,263,false,false,false
1761228375838154000,"[1142.3463558758663,475,205.65530276157904,0,0]","[10499.980398855172,0,20.288510367739946,0,0]",true,0,39,11433,22989,18652,14896,9428,6687,32770,262,263,false,false,false
1761228376042398700,"[1177.3462905387178,475,205.72293112947065,0,0]","[10499.980398855172,0,20.288510367739946,0,0]",true,0,39,13818,23252,18696,15228,9769,6802,32770,262,263,false,false,false
1761228376242985700,"[1212.3462315082932,475,205.7871827976708,0,0]","[10499.982929617167,0,18.93350863130763,0,0]",true,0,39,11363,23361,18652,15307,9947,6920,32770,261,263,false,false,false
1761228376449382100,"[1247.346174607017,475,205.850294493109,0,0]","[10499.982929617167,0,18.93350863130763,0,0]",true,0,39,14502,20886,18630,14976,9516,6706,32770,261,263,false,false,false
1761228376653960200,"[1282.3461292260215,475,205.90625111702775,0,0]","[10499.989458926953,0,14.878253774251789,0,0]",true,0,39,14923,14928,18652,15251,9798,6842,32770,261,263,false,false,false
1761228376863393500,"[1317.3460940891093,475,205.9558452962747,0,0]","[10499.989458926953,0,14.878253774251789,0,0]",true,0,39,11433,10504,18630,15032,9650,6819,32770,261,263,false,false,false
1761228377077895200,"[1352.3460608506457,475,206.00403588928336,0,0]","[10499.991288366728,0,13.525687605841085,0,0]",true,0,39,14870,7350,18652,15109,9608,6739,32770,261,263,false,false,false
1761228377274724900,"[1387.3460318118678,475,206.0491215146359,0,0]","[10499.991288366728,0,13.525687605142593,0,0]",true,0,39,14449,5291,18586,15328,9877,6874,32770,261,263,false,false,false
1761228377469360000,"[1422.3460015808075,475,206.09504856614322,0,0]","[10499.987455255352,0,16.230819201562554,0,0]",true,0,39,13888,3867,18565,14866,9430,6693,32770,261,263,false,false,false
1761228377668987000,"[1457.34595976499,475,206.14915129681566,0,0]","[10499.987455255352,0,16.230819201562554,0,0]",true,0,39,13222,2816,18630,15106,9655,6767,32770,261,263,false,false,false
1761228377868953600,"[1492.3459179491726,475,206.2032540274881,0,0]","[10499.987455255352,0,16.230819201562554,0,0]",true,0,39,13678,2005,18608,15267,9846,6887,32770,261,263,false,false,false
1761228378068903700,"[1527.3458964677159,475,206.24157119306216,0,0]","[10499.994424553588,0,10.82055331603624,0,0]",true,0,39,14239,78,18608,14912,9453,6695,32770,261,263,false,false,false
1761228378267750700,"[1562.3458778828897,475,206.27763970411738,0,0]","[10499.994424553588,0,10.820553316734731,0,0]",true,0,39,12538,56,18608,15195,9775,6845,32770,261,263,false,false,false
1761228378466621200,"[1597.3458646425627,475,206.30778116551014,0,0]","[10499.996863807552,0,8.115416872082278,0,0]",true,0,39,13274,78,18586,15003,9671,6858,32770,261,263,false,false,false
1761228378667214800,"[1632.3458541885943,475,206.3348325550859,0,0]","[10499.996863810346,0,8.11541687278077,0,0]",true,0,39,11573,34,18608,14982,9551,6728,32770,261,263,false,false,false
1761228378868303600,"[1667.3458481996208,475,206.3480195970892,0,0]","[10499.999912906438,0,-1.3523956609424204,0,0]",true,0,39,13730,56,18565,15209,9774,6861,32770,261,263,false,false,false
1761228379065903600,"[1702.3458479093072,475,206.34351161155217,0,0]","[10499.99991290085,0,-1.3523956602439284,0,0]",true,0,39,10732,56,18586,14853,9476,6726,32770,261,263,false,false,false
1761228379269889300,"[1737.3458399170518,475,206.32903848523927,0,0]","[10499.989458929747,0,-14.878253774251789,0,0]",true,0,39,13152,56,18586,15157,9740,6817,32770,261,263,false,false,false
1761228379471866000,"[1772.3458047801396,475,206.2794443059923,0,0]","[10499.98945892416,0,-14.878253774251789,0,0]",true,0,39,12169,78,18718,15299,9930,6936,32770,261,263,false,false,false
1761228379680520700,"[1807.3457693624132,475,206.22971387909178,0,0]","[10499.98524671048,0,-16.921968578360975,0,0]",true,0,39,11994,56,18411,14967,9523,6742,32770,261,263,false,false,false
1761228379878876400,"[1842.3456413019458,475,206.1350343337188,0,0]","[10499.961581859738,0,-28.403863612096757,0,0]",true,0,39,12222,78,18565,15192,9802,6873,32770,261,263,false,false,false
1761228380079155700,"[1877.3455132414786,475,206.04035478834587,0,0]","[10499.961581859738,0,-28.403863612096757,0,0]",true,0,39,12134,78,18608,15045,9785,6936,32770,261,263,false,false,false
1761228380274604000,"[1912.3452221937653,475,205.89966539294247,0,0]","[10499.899294842035,0,-45.98693495057523,0,0]",true,0,39,12696,34,18543,15015,9575,6776,32770,261,263,false,false,false
1761228380468577000,"[1947.344886509904,475,205.74637560977243,0,0]","[10499.899294842035,0,-45.986934951273724,0,0]",true,0,39,12310,78,18565,15195,9846,6921,32770,261,263,false,false,false
1761228380667786500,"[1976.369191482797,477.6589964608722,205.71979445231943,338.2939350984867,0]","[9791.119678527117,3792.0850657252595,29.41171809635125,-16042.755325551001,0]",true,0,39,10170,56,18565,14883,9588,6864,32770,261,263,false,false,false
1761228380870359800,"[1998.7528518212937,502.9093412727116,205.81783351264224,284.81808401331676,0]","[2779.9552536718547,10125.106542279013,29.411718097049743,-16042.755325550912,0]",true,0,39,14344,78,18586,15102,9718,6838,32770,261,263,false,false,false
1761228381065408500,"[1991.7834148972863,535.9250210662319,205.9158725729651,231.34223292814676,0]","[-6482.0747678708285,8260.06297849305,29.411718097049743,-16042.755325550912,0]",true,0,39,14712,78,18586,15284,9930,6987,32770,261,263,false,false,false
1761228381260683500,"[1962.8160584290313,549.9986680706054,206.00911466971962,180.48290742568128,0]","[-3680.0441698506474,43.05739456554875,10.308995021972805,-5623.088193518809,0]",true,0,39,12853,78,18608,14843,9468,6801,32770,261,263,false,false,false
1761228381454808000,"[1934.1502881332399,550,206.13781655485462,180,0]","[-10499.89328398928,0,47.339464760385454,0,0]",true,0,39,12345,56,18630,15267,9875,6931,32770,261,263,false,false,false
1761228381646428400,"[1899.1506438532892,550,206.29561477072463,180,0]","[-10499.89328398928,0,47.33946476178244,0,0]",true,0,39,14397,78,18696,15375,10035,7050,32770,261,263,false,false,false
1761228381848221700,"[1864.1508510518772,550,206.41071027051584,180,0]","[-10499.968551104888,0,25.698750800918788,0,0]",true,0,39,13713,34,18565,14962,9544,6819,32770,261,263,false,false,false
1761228382051432700,"[1829.1509558815249,550,206.49637277318706,180,0]","[-10499.968551104888,0,25.698750800918788,0,0]",true,0,39,11889,56,18543,15280,9934,6993,32770,261,263,false,false,false
1761228382245430800,"[1794.1510346481239,550,206.56854677558556,180,0]","[-10499.98945892416,0,14.878253774251789,0,0]",true,0,39,9995,34,18543,15142,9925,7040,32770,261,263,false,false,false
1761228382435164400,"[1759.1510697850358,550,206.6181409548325,180,0]","[-10499.98945892416,0,14.878253774251789,0,0]",true,0,39,13327,0,18543,14976,9582,6820,32770,261,263,false,false,false
1761228382636606700,"[1724.1510994869732,550,206.66070310413616,180,0]","[-10499.999912906438,0,1.3523956609424204,0,0]",true,0,39,15238,78,18586,15221,9875,6988,32770,261,263,false,false,false
